#Tweet_ID	Tweet_text	Topic	Sentiment_label	Sentiment_label_confidence	Speech_act_label	Speech_act_label_confidence
927936127012671488	ع أساس انه ك مستوي زي محمد صلاح ولا ايه مش فاهمه..!!	Entity	Mixed	0.67	Question	0.65
929302111229234944	اهداف وملخص مباراة السويد وايطاليا 1 0 تصفيات كأس العالم 2018 ملحق اوروب HD:	Event	Neutral	1	Assertion	1
927158886360076288	اخر موجات الربيع العربي تحصد الذهول بامتياز فى كل الأوساط بلا منازع	Long_Standing	Negative	0.67	Expression	0.67
931962129682399232	والله محمد صلاح لوحده فرحة يعني،، ربنا يحفظه يارب 😍♥♥	Entity	Positive	1	Expression	1
929766764778573824	#المغرب هو المنتخب الوحيد في العالم الذي لم تتلقى شباكه اي هدف طوال تصفيات #كأس_العالم 2018 https://t.co/X4b4qH57rE	Event	Neutral	0.65	Assertion	0.65
932016534632923137	اكييد الراجل بتاع المطبعه صاحب مرتضي منصور 😂😂 https://t.co/6UNcSPHbvv	Entity	Negative	1	Expression	1
927584796498423811	ولي العهد محمد بن سلمان هذا الشاب الذي حباه الله المنطق ونباهت العقل هو قائد التغير وامل المملكه وهو قائد الربيع السعودي على التخلف والفساد https://t.co/CfbG09l3e	Event	Positive	1	Expression	1
931837408563298305	البكاء بحجم الالم .. #تنظيم_الحمدين أصبح صغيراً ذليلاً لدرجة أصبح الفرد البسيط قادر على جعله يبكي ليل نهار .. قادتنا ولله الحمد لديهم ما هو أهم بكثير وتركوا القذرين والاراجوز خيال المآته يعيشون في رعب .. صدق الفارق ابن سلمان حين قال .. #قطر صغيره ولا تشكل لنا ازمه تكفيها صفعه	Entity	Negative	1	Expression	1
929713659282157056	"مشاهدة مباراة #الكونغو و #أوغندا ""بث مباشر"" بتاريخ 12-11-2017 تصفيات كأس العالم 2018 شاهد من هنا◄https://t.co/1DkFeArJHB https://t.co/yyITJqNpng"	Event	Neutral	1	Assertion	1
929364997830004737	" #محمد_مختار_الشنقيطي: تعاضد الاستبداد المحلي والإقليمي والدولي على #الربيع_العربي: ٥. وأكثرهم أنانيةً هم أدعياء ""الليبرالية"" و""العلمانية"" العرب الذين أصرُّوا على حرمان الإسلاميين من الحكم، ولو بحرمان الشعب كله من الحرية."	Long_Standing	Negative	1	Expression	1
929445648323158016	الربيع العربى #Russia2018 https://t.co/TVNUrZ02Q	Long_Standing	Neutral	1	Expression	0.66
929097266161504256	#صباح_الورد - 5 جامعات تمثل #مصر في منتدى الشباب في شرم الشيخ #WeNeedToTalk|#world_youth_forum | #WYF2017 |#منتدى_شباب_العالم #TeNTV	Event	Positive	0.68	Assertion	0.65
930834837149224960	#اعلام_قطر_ملاذ_الاخوان هكذا هم يصورون لها و يروجون و هذا ما يسمى(الربيع العربي) هو من جلب عدم الاستقرار في المنطقة https://t.co/Liywd4Hw	Long_Standing	Negative	1	Expression	1
927263422798094340	كلمة الرئيس المصري عبد الفتاح السيسي خلال افتتاح منتدى شباب العالم https://t.co/FC8bdTjzTH عبر	Entity	Neutral	1	Assertion	1
927755978078130176	محمد بن زايد أغتال اخوية بنفس الطريقة #اغتيال_الأمراء #منتدي_شباب_العالم	Event	Negative	1	Expression	0.64
927935745448345600	#مشرع_نيوم #ولي_العهد_السعودي مقالي( أفكار حالمة )،الحالمون الأفذاذ ولي العهد أحدهم .. https://t.co/XNXSUYla8a #محبو_محمد_بن_سلمان	Event	Negative	0.34	Assertion	0.66
929662336176148480	من يحكي القصه عفوي ولكن الضحك على مهنة سباك او سائق فلا تعيب صلاح ومن يعمل بيده ويكدح لاعيب في ذلك محمد صلاح والشعب المصري لهم كامل المحبة والتقدير والاحترام حفظ الله مصر واهلها	Entity	Positive	0.64	Expression	1
929123922867620992	الربيع العربي ... هل كنا نعلم بة ؟ هل كانوا يعلمون اننا نعلم ؟ منذ متي بدأوا ... ومنذ متي نعلم ؟ هل اختاروا هم... https://t.co/u8CkCOUMf	Long_Standing	Neutral	0.67	Question	0.65
928771443671863297	بعد استعباد #داعش لها لمدة 20 شهر، الناشطة العراقية الايزيدية لمياء بشار تمثل #العراق في منتدى شباب العالم بشرم الشيخ https://t.co/scRrmups3y #العظيم -	Event	Neutral	0.35	Assertion	0.66
928963488864784384	انا من دلوقتي قدوتي هو مرتضي منصور أصل انا بحب الفضائح قوي 😂😂😂	Entity	Positive	0.65	Expression	1
929353895578685440	دبروا خلسة الربيع العربي ليفرضوه علينا فسحقناه بأقدامنا، وصنعنا ربيعا سعودياً نابع من وجداننا. الثورة #السعودية.. الملكية #محمد_بن_سلمان https://t.co/eQ551oI4Os	Long_Standing	Positive	0.69	Expression	1
929681523841863682	والله يا استاذي العزيز انه يؤلم كل مسلم كما يؤلم كل مسلم حصار قطر والتآمر على الحاكم الشرعي المسلم النزيه مرسي وتحكم عصابات فتح الصهيونية في فلسطين وحفتر المجرم في ليبيا والمجازر ضد اهلنا في اليمن السعيد ومؤامرات تحاك ضد اخواننا في تركيا الفخر	Entity	Negative	1	Expression	1
929169260609506944	لا النهارده يوم استثنائي.. تصفيات كاس العالم عن افريقيا :)	Event	Positive	1	Expression	1
931915991755427847	الداعية محمد صلاح	Entity	Positive	0.66	Expression	0.66
928299673126887424	لو كانت هذي المعلومة صحيحة لايعني هذا عدم مد يد المساعدة لشعب محتاج!بلدان الربيع العربي تحتاج مساعدة عشان لا كلاب داعش ولا العسكر ينهشونها	Long_Standing	Negative	0.71	Expression	1
929374554249744385	أويحيى : كيف سيكون حال الجزائر اليوم لو لم ننجُ من كارثة الربيع العربي الرأي التونسي : اتهم الوزير الأول... https://t.co/gKsKBAMVea	Long_Standing	Neutral	0.35	Question	0.65
932200716541812741	تشكيلة الموسم أعتقد 5 حجزوا مراكزهم منهم 3 فخط الدفاع. كولاسيناك والكر و ازبيلكويتا + دي بروين و محمد صلاح	Entity	Neutral	0.68	Assertion	0.68
929756458387951617	لطلب المنتج تواصل عبر الخاص ...#الخليج_أزمة_غير_مسبوقة #السعودية_للسعوديين #الامارات_والسعودية_نبض_واحد #الإمارات_اليوم #الكويت_عزيزة #قطر_المجد #البحرينْ https://t.co/Vodcwj1kA	Entity	Neutral	0.68	Assertion	0.68
927837833242595328	ما هو السر وراء هجوم اعلاميي قناة الجزيرة القطرية مؤخرا .. على شخصية ولي العهد السعودي محمد بن سلمان . https://t.co/bJ03vMyJdF	Event	Neutral	0.65	Question	0.66
928711078388944896	#عاجل.. ختام فعاليات منتدى شباب العالم بالنشيد الوطني https://t.co/8PxsZ3AXrB #منتدي_شباب_العالم https://t.co/TigG0Mz1SE	Event	Neutral	0.67	Assertion	1
928610161459154944	#مبتدا قناة dmc تلتقى «الجندى المجهول» فى منتدى الشباب #WeNeedToTalk #منتدى_شباب_العالم #worldyouthforum #thisisegypt https://t.co/iT0AGdt5t	Event	Neutral	1	Assertion	1
927982323827490816	كنا نتابع تقارير #قناة_الجزيرة عن مصر أيام خدعة الربيع العربي ونصدقهاوتبين لنا اليوم كم كانت تغرر بنافعذرًا يا #مصر ويا شعبها العظيم 😞 https://t.co/ZPbxjpWjFI	Long_Standing	Negative	1	Expression	1
928423360538861568	#الجزيره_مصدر_الكذبصورو للناس ان الربيع العربي هو الاسلام الحقيقي	Long_Standing	Negative	1	Expression	1
926899857545158658	عز العرب والمسلمين السعودية تعيش ياشيخ العرب وخادم الحرمين سلمان بن عبدالعزيز ويحفظ ربنا ولى العهد والشعب السعودي والوسخ عمره ماينضف ياحقير	Event	Positive	0.66	Expression	1
926934923755376643	والله فعلا انت آخركم مرتضي منصور	Entity	Negative	1	Expression	0.71
927611515167039488	السيسى هنا كلم الله نبيه موسى، ومن جوارنا مرّ السيد المسيح والسيدة مريم العذراء https://t.co/oCdlAmSGlV#منتدي_شباب_العالم #خالد_علي	Event	Neutral	0.65	Assertion	1
927123640159698944	كل اللي بيحصل في السعودية ده عشان خدوا تيران وصنافير واحنا مش مسامحين فيهم رجعوهم ونسامحكم 😂	Long_Standing	Mixed	0.66	Expression	1
927826664674996224	" #الوطن | فتاة إيزيدية بـ #منتدى_شباب_العالم: ""سبايا #داعش"" يبعن 5 مرات يوميا https://t.co/vb2E3yP0gJ"	Event	Neutral	0.68	Assertion	0.68
931497552163299329	لا وباذن الله سيتكاتف العرب ويصلحون مابينهم وتنتهي ازمه الخليج ليكونو شوكه في وجه ايران واحزابها وروسيا العفنه	Entity	Mixed	0.68	Expression	1
931936319659565056	ربنا يحميك ياصلاح يابنى ويبعد عنك شر الاصابات يارب متصدر هدافى الدورى الانجليزى الخلوق محمد صلاح يارب يكمل الموسم هداف الدورى يارب	Entity	Positive	1	Expression	1
930921194500578944	فرصة مجدى طلبة فى تصفيات كاس العالم امام مرمى زيمبابوى	Event	Neutral	1	Assertion	1
929301806743805953	أخي وأختي المغرد أحذر السفر إلى قطر قطر تدعم الارهابقطر ملجأ لكل مرتزققطر تهديد استقرار الأمن السياسيقطر تغذي أدب التفرقة والطائفية قطر تخطط لتقسيم السعوديةقطر تدعم خطاب الكراهيةقطر حولت الربيع العربي إلى فرصة لنشر التطرف	Long_Standing	Negative	1	Expression	1
927022734391107584	#ثوره_4_نوفمبر هذا هو الربيع العربي الحقيقي ياسادة (الربيع السعودي الداخلي)	Long_Standing	Positive	1	Expression	1
928741118275211265	نهاية المباراة كرواتيا 4⃣ - 1⃣ اليونان - كرواتيا تقترب من روسيا بشدة بعد عرضًا رائعًا على استاد ماكسيمير ستاديون #تصفيات_كأس_العالم https://t.co/Ygn1sYxh	Event	Neutral	1	Assertion	1
927501006442762241	تيران وصنافير بعتوها بكيس رز ما سرقها منكم	Long_Standing	Negative	1	Expression	1
